"시군구코드","법정동코드","행정동코드","시도명","시군구명","법정동명","행정동명","적용시작일","적용만료일"
"11200","03500","000","서울특별시","성동구","삼성동","","19880423","19880423"
"11200","03600","000","서울특별시","성동구","대치동","","19880423","19880423"
"11200","03700","000","서울특별시","성동구","염곡동","","19880423","19880423"
"11200","03800","000","서울특별시","성동구","내곡동","","19880423","19880423"
"11200","03900","000","서울특별시","성동구","신원동","","19880423","19880423"
"11200","04000","000","서울특별시","성동구","반포동","","19880423","19880423"
"11200","04100","000","서울특별시","성동구","잠원동","","19880423","19880423"
"11200","04200","000","서울특별시","성동구","서초동","","19880423","19880423"
"11200","04300","000","서울특별시","성동구","양재동","","19880423","19880423"
"11200","04400","000","서울특별시","성동구","우면동","","19880423","19880423"
"11200","04500","000","서울특별시","성동구","원지동","","19880423","19880423"
"11200","04600","000","서울특별시","성동구","황학동","","19880423","19880423"
"11200","04700","000","서울특별시","성동구","무학동","","19880423","19880423"
"11200","04800","000","서울특별시","성동구","흥인동","","19880423","19880423"
"11200","04900","000","서울특별시","성동구","신당동","","19880423","19880423"
"11200","05000","000","서울특별시","성동구","용두동","","19880423","19880423"
"11200","05100","000","서울특별시","성동구","답십리동","","19880423","19880423"
"11200","05200","000","서울특별시","성동구","면목동","","19880423","19880423"
"11200","05300","000","서울특별시","성동구","금호동","","19880423","19880423"
"11200","05400","000","서울특별시","성동구","명일동","","19880423","19880423"
"11200","05500","000","서울특별시","성동구","하일동","","19880423","19880423"
"11200","05600","000","서울특별시","성동구","고덕동","","19880423","19880423"
"11200","90100","000","서울특별시","성동구","왕십리1동","","19880423","19880423"
"11200","90200","000","서울특별시","성동구","왕십리2동","","19880423","19880423"
"11200","90300","000","서울특별시","성동구","행당1동","","19880423","19880423"
"11200","90400","000","서울특별시","성동구","행당2동","","19880423","19880423"
"11200","90500","000","서울특별시","성동구","중곡1동","","19880423","19880423"
"11200","90600","000","서울특별시","성동구","중곡2동","","19880423","19880423"
"11200","90700","000","서울특별시","성동구","중곡3동","","19880423","19880423"
"11200","90800","000","서울특별시","성동구","중곡4동","","19880423","19880423"
"11200","90900","000","서울특별시","성동구","옥수1동","","19880423","19880501"
"11200","91000","000","서울특별시","성동구","옥수2동","","19880423","19880501"
"11200","91100","000","서울특별시","성동구","성수1가1동","","19880423","19880423"
"11200","91200","000","서울특별시","성동구","성수1가2동","","19880423","19880423"
"11200","91300","000","서울특별시","성동구","성수2가1동","","19880423","19880423"
"11200","91400","000","서울특별시","성동구","성수2가2동","","19880423","19880423"
"11200","91500","000","서울특별시","성동구","성수2가3동","","19880423","19880423"
"11200","91600","000","서울특별시","성동구","성수2가4동","","19880423","19880423"
"11200","91700","000","서울특별시","성동구","자양1동","","19880423","19880423"
"11200","91800","000","서울특별시","성동구","자양2동","","19880423","19880423"
"11200","91900","000","서울특별시","성동구","자양3동","","19880423","19880423"
"11200","92000","000","서울특별시","성동구","구의1동","","19880423","19880423"
"11200","92100","000","서울특별시","성동구","구의2동","","19880423","19880423"
"11200","11300","501","서울특별시","성동구","옥수동","옥수동","19880423","19880831"
"11200","10100","510","서울특별시","성동구","상왕십리동","왕십리제1동","19880423","20080810"
"11200","10200","510","서울특별시","성동구","하왕십리동","왕십리제1동","19880423","20080810"
"11200","10300","530","서울특별시","성동구","홍익동","도선동","19880423","20080810"
"11200","10400","530","서울특별시","성동구","도선동","도선동","19880423","20080810"
"11200","11000","600","서울특별시","성동구","금호동2가","금호2가동","19880423","20080810"
"11200","11100","610","서울특별시","성동구","금호동3가","금호3가동","19880423","20080810"
"11200","11500","680","서울특별시","성동구","성수동2가","성수2가제2동","19880423","19950301"
"11200","11500","700","서울특별시","성동구","성수동2가","성수2가제4동","19880423","19950301"
"11200","11600","710","서울특별시","성동구","화양동","화양동","19880423","19950301"
"11200","11700","710","서울특별시","성동구","모진동","화양동","19880423","19950301"
"11200","11900","730","서울특별시","성동구","군자동","군자동","19880423","19950301"
"11200","12100","730","서울특별시","성동구","능동","군자동","19880423","19950301"
"11200","12000","740","서울특별시","성동구","중곡동","중곡제1동","19880423","19950301"
"11200","12100","740","서울특별시","성동구","능동","중곡제1동","19880423","19950301"
"11200","12000","750","서울특별시","성동구","중곡동","중곡제2동","19880423","19950301"
"11200","12000","760","서울특별시","성동구","중곡동","중곡제3동","19880423","19950301"
"11200","12000","770","서울특별시","성동구","중곡동","중곡제4동","19880423","19950301"
"11200","12100","780","서울특별시","성동구","능동","능동","19880423","19950301"
"11200","12400","780","서울특별시","성동구","구의동","능동","19880423","19890427"
"11200","11900","790","서울특별시","성동구","군자동","용답동","19880423","19950301"
"11200","12100","790","서울특별시","성동구","능동","용답동","19880423","19950301"
"11200","12400","800","서울특별시","성동구","구의동","구의동","19880423","19880430"
"11200","12300","810","서울특별시","성동구","광장동","광장동","19880423","19950301"
"11200","12400","810","서울특별시","성동구","구의동","광장동","19880423","19890427"
"11200","12500","820","서울특별시","성동구","자양동","자양제1동","19880423","19950301"
"11200","12500","830","서울특별시","성동구","자양동","자양제2동","19880423","19950301"
"11200","12500","840","서울특별시","성동구","자양동","자양제3동","19880423","19950301"
"11230","00200","000","서울특별시","동대문구","상봉동","","19880423","19880423"
"11230","00300","000","서울특별시","동대문구","중화동","","19880423","19880423"
"11230","00400","000","서울특별시","동대문구","묵동","","19880423","19880423"
"11230","00500","000","서울특별시","동대문구","망우동","","19880423","19880423"
"11230","00600","000","서울특별시","동대문구","신내동","","19880423","19880423"
"11230","00700","000","서울특별시","동대문구","중곡동","","19880423","19880423"
"11230","00800","000","서울특별시","동대문구","능동","","19880423","19880423"
"11230","00900","000","서울특별시","동대문구","군자동","","19880423","19880423"
"11230","01000","000","서울특별시","동대문구","종암동","","19880423","19880423"
"11230","01100","000","서울특별시","동대문구","안암동4가","","19880423","19880423"
"11230","01200","000","서울특별시","동대문구","안암동5가","","19880423","19880423"
"11230","01300","000","서울특별시","동대문구","석관동","","19880423","19880423"
"11230","01400","000","서울특별시","동대문구","보문동1가","","19880423","19880423"
"11230","01500","000","서울특별시","동대문구","보문동2가","","19880423","19880423"
"11230","01600","000","서울특별시","동대문구","보문동3가","","19880423","19880423"
"11230","01700","000","서울특별시","동대문구","보문동4가","","19880423","19880423"
"11230","01800","000","서울특별시","동대문구","보문동5가","","19880423","19880423"
"11230","01900","000","서울특별시","동대문구","보문동6가","","19880423","19880423"
"11230","02000","000","서울특별시","동대문구","보문동7가","","19880423","19880423"
"11230","02100","000","서울특별시","동대문구","창신동","","19880423","19880423"
"11230","02200","000","서울특별시","동대문구","숭인동","","19880423","19880423"
"11230","90100","000","서울특별시","동대문구","용두1동","","19880423","19880423"
"11230","90200","000","서울특별시","동대문구","용두2동","","19880423","19880423"
"11230","90300","000","서울특별시","동대문구","제기1동","","19880423","19880423"
"11230","90400","000","서울특별시","동대문구","제기2동","","19880423","19880423"
"11230","90500","000","서울특별시","동대문구","전농1동","","19880423","19880423"
"11230","90600","000","서울특별시","동대문구","전농2동","","19880423","19880423"
"11230","90700","000","서울특별시","동대문구","전농3동","","19880423","19880423"
"11230","90800","000","서울특별시","동대문구","전농4동","","19880423","19880423"
"11230","90900","000","서울특별시","동대문구","답십리1동","","19880423","19880423"
"11230","91000","000","서울특별시","동대문구","답십리2동","","19880423","19880423"
"11230","91100","000","서울특별시","동대문구","답십리3동","","19880423","19880423"
"11230","91200","000","서울특별시","동대문구","답십리4동","","19880423","19880423"
"11230","91300","000","서울특별시","동대문구","답십리5동","","19880423","19880423"
"11230","91400","000","서울특별시","동대문구","장안1동","","19880423","19880423"
"11230","91500","000","서울특별시","동대문구","장안2동","","19880423","19880423"
"11230","91600","000","서울특별시","동대문구","장안3동","","19880423","19880423"
"11230","91700","000","서울특별시","동대문구","장안4동","","19880423","19880423"
"11230","91800","000","서울특별시","동대문구","청량리1동","","19880423","19880423"
"11230","91900","000","서울특별시","동대문구","청량리2동","","19880423","19880423"
"11230","92000","000","서울특별시","동대문구","휘경1동","","19880423","19880423"
"11230","92100","000","서울특별시","동대문구","휘경2동","","19880423","19880423"
"11230","92200","000","서울특별시","동대문구","이문1동","","19880423","19880423"
"11230","92300","000","서울특별시","동대문구","이문2동","","19880423","19880423"
"11230","92400","000","서울특별시","동대문구","이문3동","","19880423","19880423"
"11230","10100","510","서울특별시","동대문구","신설동","신설동","19880423","20090503"
"11230","10200","510","서울특별시","동대문구","용두동","신설동","19880423","20090503"
"11230","10200","520","서울특별시","동대문구","용두동","용두제1동","19880423","20080810"
"11230","10200","530","서울특별시","동대문구","용두동","용두제2동","19880423","20080810"
"11230","10300","540","서울특별시","동대문구","제기동","제기제1동","19880423","20090503"
"11230","10300","550","서울특별시","동대문구","제기동","제기제2동","19880423","20090503"
"11230","10400","580","서울특별시","동대문구","전농동","전농제3동","19880423","20090503"
"11230","10400","590","서울특별시","동대문구","전농동","전농제4동","19880423","20080810"
"11230","10500","620","서울특별시","동대문구","답십리동","답십리제3동","19880423","20090503"
"11230","10500","630","서울특별시","동대문구","답십리동","답십리제4동","19880423","20090503"
"11230","10500","640","서울특별시","동대문구","답십리동","답십리제5동","19880423","20080810"
"11230","10600","670","서울특별시","동대문구","장안동","장안제3동","19880423","20090503"
"11230","00100","680","서울특별시","동대문구","면목동","장안제4동","19880423","19890427"
"11230","10600","680","서울특별시","동대문구","장안동","장안제4동","19880423","20090503"
"11230","10700","690","서울특별시","동대문구","청량리동","청량리제1동","19880423","20080810"
"11230","10700","700","서울특별시","동대문구","청량리동","청량리제2동","19880423","20080810"
"11230","00100","730","서울특별시","동대문구","면목동","휘경제2동","19880423","19921001"
"11230","11000","760","서울특별시","동대문구","이문동","이문제3동","19880423","20090503"
"11260","90100","000","서울특별시","중랑구","면목1동","","19880423","19880423"
"11260","90200","000","서울특별시","중랑구","면목2동","","19880423","19880423"
"11260","90300","000","서울특별시","중랑구","면목3동","","19880423","19880423"
"11260","90400","000","서울특별시","중랑구","면목4동","","19880423","19880423"
"11260","90500","000","서울특별시","중랑구","면목5동","","19880423","19880423"
"11260","90600","000","서울특별시","중랑구","면목6동","","19880423","19880423"
"11260","90700","000","서울특별시","중랑구","면목7동","","19880423","19880423"
"11260","90800","000","서울특별시","중랑구","상봉1동","","19880423","19880423"
"11260","90900","000","서울특별시","중랑구","상봉2동","","19880423","19880423"
"11260","91000","000","서울특별시","중랑구","중화1동","","19880423","19880423"
"11260","91100","000","서울특별시","중랑구","중화2동","","19880423","19880423"
"11260","91200","000","서울특별시","중랑구","묵1동","","19880423","19880423"
"11260","91300","000","서울특별시","중랑구","묵2동","","19880423","19880423"
"11260","91400","000","서울특별시","중랑구","망우1동","","19880423","19880423"
"11260","91500","000","서울특별시","중랑구","망우2동","","19880423","19880423"
"11260","91600","000","서울특별시","중랑구","망우3동","","19880423","19880423"
"11260","10500","510","서울특별시","중랑구","망우동","면목제1동","19880423","19890531"
"11260","10600","670","서울특별시","중랑구","신내동","신내동","19880423","19960301"
"11290","00100","000","서울특별시","성북구","미아동","","19880423","19880423"
"11290","00200","000","서울특별시","성북구","번동","","19880423","19880423"
"11290","00300","000","서울특별시","성북구","수유동","","19880423","19880423"
"11290","00400","000","서울특별시","성북구","우이동","","19880423","19880423"
"11290","00500","000","서울특별시","성북구","창동","","19880423","19880423"
"11290","00600","000","서울특별시","성북구","월계동","","19880423","19880423"
"11290","00700","000","서울특별시","성북구","쌍문동","","19880423","19880423"
"11290","00800","000","서울특별시","성북구","공릉동","","19880423","19880423"
"11290","00900","000","서울특별시","성북구","하계동","","19880423","19880423"
"11290","01000","000","서울특별시","성북구","상계동","","19880423","19880423"
"11290","01100","000","서울특별시","성북구","중계동","","19880423","19880423"
"11290","01200","000","서울특별시","성북구","도봉동","","19880423","19880423"
"11290","01300","000","서울특별시","성북구","방학동","","19880423","19880423"
"11290","01400","000","서울특별시","성북구","성북동2가","","19880423","19880423"
"11290","01500","000","서울특별시","성북구","동소문동8가","","19880423","19880423"
"11290","90100","000","서울특별시","성북구","성북1동","","19880423","19880423"
"11290","90200","000","서울특별시","성북구","성북2동","","19880423","19880423"
"11290","90300","000","서울특별시","성북구","삼선1동","","19880423","19880423"
"11290","90400","000","서울특별시","성북구","삼선2동","","19880423","19880423"
"11290","90500","000","서울특별시","성북구","동선1동","","19880423","19880423"
"11290","90600","000","서울특별시","성북구","동선2동","","19880423","19880423"
"11290","90700","000","서울특별시","성북구","돈암1동","","19880423","19880423"
"11290","90800","000","서울특별시","성북구","돈암2동","","19880423","19880423"
"11290","90900","000","서울특별시","성북구","정릉1동","","19880423","19880423"
"11290","91000","000","서울특별시","성북구","정릉2동","","19880423","19880423"
"11290","91100","000","서울특별시","성북구","정릉3동","","19880423","19880423"
"11290","91200","000","서울특별시","성북구","정릉4동","","19880423","19880423"
"11290","91300","000","서울특별시","성북구","길음1동","","19880423","19880423"
"11290","91400","000","서울특별시","성북구","길음2동","","19880423","19880423"
"11290","91500","000","서울특별시","성북구","길음3동","","19880423","19880423"
"11290","91600","000","서울특별시","성북구","종암1동","","19880423","19880423"
"11410","10900","530","서울특별시","서대문구","현저동","현저동","19880423","19981001"
"11410","11000","540","서울특별시","서대문구","북아현동","북아현제1동","19880423","20080505"
"11410","11000","550","서울특별시","서대문구","북아현동","북아현제2동","19880423","20080505"
"11410","11000","560","서울특별시","서대문구","북아현동","북아현제3동","19880423","20080505"
"11410","11200","570","서울특별시","서대문구","대현동","대신동","19880423","20080505"
"11410","11300","570","서울특별시","서대문구","대신동","대신동","19880423","20080505"
"11410","11400","570","서울특별시","서대문구","신촌동","대신동","19880423","20080505"
"11410","11500","570","서울특별시","서대문구","봉원동","대신동","19880423","20080505"
"11410","11600","580","서울특별시","서대문구","창천동","창천동","19880423","20080505"
"11410","11700","590","서울특별시","서대문구","연희동","연희제1동","19880423","20080505"
"11410","11700","600","서울특별시","서대문구","연희동","연희제2동","19880423","20080505"
"11410","11700","610","서울특별시","서대문구","연희동","연희제3동","19880423","20080505"
"11410","11100","630","서울특별시","서대문구","홍제동","홍제제2동","19880423","20080505"
"11410","11100","650","서울특별시","서대문구","홍제동","홍제제4동","19880423","20080505"
"11410","11800","670","서울특별시","서대문구","홍은동","홍은제2동","19880423","20080505"
"11410","11800","680","서울특별시","서대문구","홍은동","홍은제3동","19880423","20080505"
"11440","00100","000","서울특별시","마포구","연희동","","19880423","19880423"
"11440","00200","000","서울특별시","마포구","남가좌동","","19880423","19880423"
"11440","00300","000","서울특별시","마포구","수색동","","19880423","19880423"
"11440","00400","000","서울특별시","마포구","율도동","","19880423","19880423"
"11440","90100","000","서울특별시","마포구","아현1동","","19880423","19880423"
"11440","90200","000","서울특별시","마포구","아현2동","","19880423","19880423"
"11440","90300","000","서울특별시","마포구","아현3동","","19880423","19880423"
"11440","90400","000","서울특별시","마포구","공덕1동","","19880423","19880423"
"11440","90500","000","서울특별시","마포구","공덕2동","","19880423","19880423"
"11440","90600","000","서울특별시","마포구","도화1동","","19880423","19880423"
"11440","90700","000","서울특별시","마포구","도화2동","","19880423","19880423"
"11440","90800","000","서울특별시","마포구","망원1동","","19880423","19880423"
"11440","90900","000","서울특별시","마포구","망원2동","","19880423","19880423"
"11440","91000","000","서울특별시","마포구","성산1동","","19880423","19880423"
"11440","91100","000","서울특별시","마포구","성산2동","","19880423","19880423"
"11440","10100","530","서울특별시","마포구","아현동","아현제3동","19880423","20070101"
"11440","10400","570","서울특별시","마포구","도화동","도화제1동","19880423","20070101"
"11440","10400","580","서울특별시","마포구","도화동","도화제2동","19880423","20070101"
"11440","10800","620","서울특별시","마포구","대흥동","노고산동","19880423","20070101"
"11440","11000","620","서울특별시","마포구","노고산동","노고산동","19880423","20070101"
"11440","11100","620","서울특별시","마포구","신수동","노고산동","19880423","20070101"
"11440","11400","640","서울특별시","마포구","창전동","창전동","19880423","20070101"
"11440","11500","650","서울특별시","마포구","상수동","상수동","19880423","20070101"
"11440","11600","650","서울특별시","마포구","하중동","상수동","19880423","20070101"
"11440","11700","650","서울특별시","마포구","신정동","상수동","19880423","20070101"
"11440","11800","650","서울특별시","마포구","당인동","상수동","19880423","20070101"
"11440","11900","650","서울특별시","마포구","하수동","상수동","19880423","19890531"
"11440","12300","660","서울특별시","마포구","망원동","서교동","19880423","19890531"
"11440","12300","680","서울특별시","마포구","망원동","합정동","19880423","19890531"
"11470","90100","000","서울특별시","양천구","목1동","","19880423","19880423"
"11470","90200","000","서울특별시","양천구","목2동","","19880423","19880423"
"11470","90300","000","서울특별시","양천구","목3동","","19880423","19880423"
"11470","90400","000","서울특별시","양천구","목4동","","19880423","19880423"
"11470","90500","000","서울특별시","양천구","목5동","","19880423","19880701"
"11470","90600","000","서울특별시","양천구","신월1동","","19880423","19880423"
"11470","90700","000","서울특별시","양천구","신월2동","","19880423","19880423"
"11470","90800","000","서울특별시","양천구","신월3동","","19880423","19880423"
"11470","90900","000","서울특별시","양천구","신월4동","","19880423","19880423"
"11470","91000","000","서울특별시","양천구","신월5동","","19880423","19880423"
"11470","91100","000","서울특별시","양천구","신월6동","","19880423","19880423"
"11470","91200","000","서울특별시","양천구","신정1동","","19880423","19880423"
"11470","91300","000","서울특별시","양천구","신정2동","","19880423","19880423"
"11470","91400","000","서울특별시","양천구","신정3동","","19880423","19880423"
"11470","91500","000","서울특별시","양천구","신정4동","","19880423","19880423"
"11470","91600","000","서울특별시","양천구","신정5동","","19880423","19880423"
"11470","91700","000","서울특별시","양천구","신정6동","","19880423","19880701"
"11470","10200","551","서울특별시","양천구","목동","목제6동","19880423","20080701"
"11470","00000","595","서울특별시","양천구","양천구","신월제4동분소","19880423","19890531"
"11470","10100","660","서울특별시","양천구","신정동","신정제5동","19880423","20080701"
"11500","00100","000","서울특별시","강서구","신정동","","19880423","19880423"
"11500","00200","000","서울특별시","강서구","신월동","","19880423","19880423"
"11500","11400","000","서울특별시","강서구","목동","","19880423","19880423"
"11500","90100","000","서울특별시","강서구","등촌1동","","19880423","19880423"
"11500","90200","000","서울특별시","강서구","등촌2동","","19880423","19880423"
"11500","90300","000","서울특별시","강서구","화곡1동","","19880423","19880423"
"11500","90400","000","서울특별시","강서구","화곡2동","","19880423","19880423"
"11500","90500","000","서울특별시","강서구","화곡3동","","19880423","19880423"
"11500","90600","000","서울특별시","강서구","화곡4동","","19880423","19880423"
"11500","90700","000","서울특별시","강서구","화곡5동","","19880423","19880423"
"11500","90800","000","서울특별시","강서구","화곡본동","","19880423","19880423"
"11500","90900","000","서울특별시","강서구","발산동","","19880423","19880423"
"11500","91000","000","서울특별시","강서구","방화1동","","19880423","19880423"
"11500","91100","000","서울특별시","강서구","방화2동","","19880423","19880423"
"11500","10300","580","서울특별시","강서구","화곡동","화곡제5동","19880423","20080824"
"11500","10400","600","서울특별시","강서구","가양동","가양동","19880423","19930401"
"11500","10500","600","서울특별시","강서구","마곡동","가양동","19880423","19930401"
"11500","10600","610","서울특별시","강서구","내발산동","발산동","19880423","19910806"
"11500","10700","610","서울특별시","강서구","외발산동","발산동","19880423","19910806"
"11500","11100","650","서울특별시","강서구","과해동","과해동","19880423","19981201"
"11500","11200","650","서울특별시","강서구","오곡동","과해동","19880423","19981201"
"11500","11300","650","서울특별시","강서구","오쇠동","과해동","19880423","19981201"
"11530","90100","000","서울특별시","구로구","구로1동","","19880423","19880423"
"11530","90200","000","서울특별시","구로구","구로2동","","19880423","19880423"
"11530","90300","000","서울특별시","구로구","구로3동","","19880423","19880423"
"11530","90400","000","서울특별시","구로구","구로4동","","19880423","19880423"
"11530","90500","000","서울특별시","구로구","구로5동","","19880423","19880423"
"11530","90600","000","서울특별시","구로구","구로6동","","19880423","19880423"
"11530","90700","000","서울특별시","구로구","가리봉1동","","19880423","19880423"
"11530","90800","000","서울특별시","구로구","가리봉2동","","19880423","19880423"
"11530","90900","000","서울특별시","구로구","가리봉3동","","19880423","19880423"
"11530","91000","000","서울특별시","구로구","독산1동","","19880423","19880423"
"11740","00100","000","서울특별시","강동구","잠실동","","19880423","19880423"
"11740","00200","000","서울특별시","강동구","신천동","","19880423","19880423"
"11740","00400","000","서울특별시","강동구","송파동","","19880423","19880423"
"11740","00500","000","서울특별시","강동구","석촌동","","19880423","19880601"
"11740","00600","000","서울특별시","강동구","삼전동","","19880423","19880423"
"11740","00700","000","서울특별시","강동구","가락동","","19880423","19880423"
"11740","00800","000","서울특별시","강동구","문정동","","19880423","19880423"
"11740","00900","000","서울특별시","강동구","장지동","","19880423","19880423"
"11740","01000","000","서울특별시","강동구","방이동","","19880423","19880423"
"11740","01100","000","서울특별시","강동구","오금동","","19880423","19880423"
"11740","01200","000","서울특별시","강동구","거여동","","19880423","19880423"
"11740","01300","000","서울특별시","강동구","마천동","","19880423","19880423"
"11740","01400","000","서울특별시","강동구","이동","","19880423","19880423"
"11740","10100","501","서울특별시","강동구","명일동","명일동","19880423","19880831"
"11740","10200","502","서울특별시","강동구","고덕동","고덕동","19880423","19880831"
"11740","10300","510","서울특별시","강동구","상일동","하일동","19880423","19991231"
"11740","10400","510","서울특별시","강동구","하일동","하일동","19880423","19991231"
"11740","00300","610","서울특별시","강동구","풍납동","천호제2동","19880423","19880423"
"11740","10900","630","서울특별시","강동구","천호동","천호제4동","19880423","20080706"
"11740","10500","670","서울특별시","강동구","길동","길제1동","19880423","20080706"
"11740","10800","670","서울특별시","강동구","성내동","길제1동","19880423","19890427"
"11740","10500","680","서울특별시","강동구","길동","길제2동","19880423","20080706"
"11740","10500","700","서울특별시","강동구","길동","둔촌제2동","19880423","20070501"
"11740","10300","520","서울특별시","강동구","상일동","상일동","19880423","20210630"
"11680","11800","600","서울특별시","강남구","도곡동","대치제1동","19880423","19890101"
"11680","10600","620","서울특별시","강남구","대치동","대치제3동","19880423","20090228"
"11680","10200","660","서울특별시","강남구","포이동","개포제1동","19880423","19880630"
"11680","10300","680","서울특별시","강남구","개포동","개포제3동","19880423","20090228"
"11680","11400","680","서울특별시","강남구","일원동","개포제3동","19880423","20090228"
"11680","11400","710","서울특별시","강남구","일원동","일원동","19880423","19921001"
"11680","11500","710","서울특별시","강남구","수서동","일원동","19880423","19921001"
"11680","00000","715","서울특별시","강남구","강남구","일원동분소","19880423","19910806"
"11710","10400","501","서울특별시","송파구","송파동","송파동","19880423","19880831"
"11710","11300","530","서울특별시","송파구","거여동","거여동","19880423","19920701"
"11710","11100","560","서울특별시","송파구","방이동","방이동","19880423","19920701"
"11710","00000","565","서울특별시","송파구","송파구","방이동분소","19880423","19890531"
"11710","10600","600","서울특별시","송파구","삼전동","석촌동","19880423","19880630"
"11710","10700","630","서울특별시","송파구","가락동","가락동","19880423","19890531"
"11710","00000","635","서울특별시","송파구","송파구","가락본동분소","19880423","19890831"
"11710","10700","640","서울특별시","송파구","가락동","문정동","19880423","19890531"
"11710","10800","640","서울특별시","송파구","문정동","문정동","19880423","19890831"
"11710","10900","640","서울특별시","송파구","장지동","문정동","19880423","19890831"
"11710","11000","640","서울특별시","송파구","이동","문정동","19880423","19880630"
"11710","11200","640","서울특별시","송파구","오금동","문정동","19880423","19880630"
"11710","11300","640","서울특별시","송파구","거여동","문정동","19880423","19880630"
"11710","00000","655","서울특별시","송파구","송파구","잠실본동분소","19880423","19890531"
"11560","12700","620","서울특별시","영등포구","양평동3가","양평제2동","19880423","99991231"
"11560","12800","620","서울특별시","영등포구","양평동4가","양평제2동","19880423","99991231"
"11290","00000","000","서울특별시","성북구","성북구","","19880423","99991231"
"11290","13200","610","서울특별시","성북구","보문동3가","보문동","19880423","99991231"
"11680","10500","590","서울특별시","강남구","삼성동","삼성제2동","19880423","99991231"
"11110","17000","650","서울특별시","종로구","명륜1가","혜화동","19880423","99991231"
"11740","10700","570","서울특별시","강동구","암사동","암사제1동","19880423","99991231"
"11740","10900","620","서울특별시","강동구","천호동","천호제3동","19880423","99991231"
"11740","10800","640","서울특별시","강동구","성내동","성내제1동","19880423","99991231"
"11350","10500","650","서울특별시","노원구","상계동","상계제3동","19880423","99991231"
"11740","10800","650","서울특별시","강동구","성내동","성내제2동","19880423","99991231"
"11560","12600","610","서울특별시","영등포구","양평동2가","양평제1동","19880423","99991231"
"11110","17100","650","서울특별시","종로구","명륜2가","혜화동","19880423","99991231"
"11560","12900","620","서울특별시","영등포구","양평동5가","양평제2동","19880423","99991231"
"11740","10900","610","서울특별시","강동구","천호동","천호제2동","19880423","99991231"
"11290","12900","610","서울특별시","성북구","보문동7가","보문동","19880423","99991231"
"11290","13000","610","서울특별시","성북구","보문동1가","보문동","19880423","99991231"
"11290","13100","610","서울특별시","성북구","보문동2가","보문동","19880423","99991231"
"11290","13300","620","서울특별시","성북구","정릉동","정릉제1동","19880423","99991231"
"11290","10300","630","서울특별시","성북구","돈암동","정릉제2동","19880423","99991231"
"11290","13300","630","서울특별시","성북구","정릉동","정릉제2동","19880423","99991231"
"11290","13300","640","서울특별시","성북구","정릉동","정릉제3동","19880423","99991231"
"11290","13300","650","서울특별시","성북구","정릉동","정릉제4동","19880423","99991231"
"11290","13800","760","서울특별시","성북구","장위동","장위제1동","19880423","99991231"
"11680","00000","000","서울특별시","강남구","강남구","","19880423","99991231"
"11560","11600","560","서울특별시","영등포구","당산동6가","당산제2동","19880423","99991231"
"11560","11700","560","서울특별시","영등포구","당산동","당산제2동","19880423","99991231"
"11560","11800","570","서울특별시","영등포구","도림동","도림제1동","19880423","99991231"
"11560","11800","580","서울특별시","영등포구","도림동","도림제2동","19880423","99991231"
"11560","11900","590","서울특별시","영등포구","문래동1가","문래제1동","19880423","99991231"
"11560","12200","600","서울특별시","영등포구","문래동4가","문래제2동","19880423","99991231"
"11560","12300","600","서울특별시","영등포구","문래동5가","문래제2동","19880423","99991231"
"11140","16800","520","서울특별시","중구","순화동","소공동","19880423","99991231"
"11140","16900","520","서울특별시","중구","의주로1가","소공동","19880423","99991231"
"11140","17000","520","서울특별시","중구","충정로1가","소공동","19880423","99991231"
"11140","13700","570","서울특별시","중구","필동1가","필동","19880423","99991231"
"11140","13900","570","서울특별시","중구","필동3가","필동","19880423","99991231"
"11140","14000","570","서울특별시","중구","남학동","필동","19880423","99991231"
"11140","14100","570","서울특별시","중구","주자동","필동","19880423","99991231"
"11140","14200","570","서울특별시","중구","예장동","필동","19880423","99991231"
"11140","14400","570","서울특별시","중구","장충동2가","필동","19880423","99991231"
"11140","15800","570","서울특별시","중구","충무로3가","필동","19880423","99991231"
"11560","12400","600","서울특별시","영등포구","문래동6가","문래제2동","19880423","99991231"
"11170","11500","570","서울특별시","용산구","산천동","원효로제2동","19880423","99991231"
"11170","11600","570","서울특별시","용산구","청암동","원효로제2동","19880423","99991231"
"11170","12900","630","서울특별시","용산구","이촌동","이촌제1동","19880423","99991231"
"11170","12900","640","서울특별시","용산구","이촌동","이촌제2동","19880423","99991231"
"11170","13300","690","서울특별시","용산구","서빙고동","서빙고동","19880423","99991231"
"11170","13400","690","서울특별시","용산구","주성동","서빙고동","19880423","99991231"
"11560","13200","650","서울특별시","영등포구","신길동","신길제3동","19880423","99991231"
"11560","13200","660","서울특별시","영등포구","신길동","신길제4동","19880423","99991231"
"11560","13200","670","서울특별시","영등포구","신길동","신길제5동","19880423","99991231"
"11560","13300","670","서울특별시","영등포구","대림동","신길제5동","19880423","99991231"
"11560","13200","680","서울특별시","영등포구","신길동","신길제6동","19880423","99991231"
"11560","13200","690","서울특별시","영등포구","신길동","신길제7동","19880423","99991231"
"11560","13300","700","서울특별시","영등포구","대림동","대림제1동","19880423","99991231"
"11560","13300","710","서울특별시","영등포구","대림동","대림제2동","19880423","99991231"
"11560","13300","720","서울특별시","영등포구","대림동","대림제3동","19880423","99991231"
"11590","10100","510","서울특별시","동작구","노량진동","노량진제1동","19880423","99991231"
"11590","10100","520","서울특별시","동작구","노량진동","노량진제2동","19880423","99991231"
